tag,title,display_type,color_display,touch_screen,curved_screen,battery_indicator,eliquid_indicator,smart_display,digital_display,hd_display,animated,backlit,link
strawberry-ice-lost-mary-mo5000,Strawberry Ice Lost Mary MO5000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/strawberry-ice-lost-mary-mo5000
miami-mint-lost-mary-mo5000,Miami Mint Lost Mary MO5000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/miami-mint-lost-mary-mo5000
strawberry-ice-elf-bar-5000,Strawberry Ice BC5000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/strawberry-ice-elf-bar-5000
strawberry-watermelon-elf-bar-5000,Strawberry Watermelon BC5000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/strawberry-watermelon-elf-bar-5000
pineapple-coconut-ice-elf-bar-5000,Pineapple Coconut Ice BC5000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/pineapple-coconut-ice-elf-bar-5000
sakura-grape-elf-bar-5000,Sakura Grape BC5000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/sakura-grape-elf-bar-5000
lemon-mint-elf-bar-5000,Lemon Mint BC5000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/lemon-mint-elf-bar-5000
bahama-mama-snoopy-smoke-15000-puffs,Bahama Mama Snoopy Smoke 15000 Puffs,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/bahama-mama-snoopy-smoke-15000-puffs
kool-mint-snoopy-smoke-15000-puffs,Kool Mint Snoopy Smoke 15000 Puffs,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/kool-mint-snoopy-smoke-15000-puffs
pina-colada-snoopy-smoke-15000-puffs,Pina Colada Snoopy Smoke 15000 Puffs,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/pina-colada-snoopy-smoke-15000-puffs
blue-gummy-snoopy-smoke-15000-puffs,Blue Gummy Snoopy Smoke 15000 Puffs,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/blue-gummy-snoopy-smoke-15000-puffs
cherry-cola-ice-snoopy-smoke-15000-puffs,Cherry Cola Ice Snoopy Smoke 15000 Puffs,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/cherry-cola-ice-snoopy-smoke-15000-puffs
miami-mint-orion-bar-10000,Miami Mint Orion Bar 10000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/miami-mint-orion-bar-10000
raspberry-sour-apple-orion-bar-10000,Raspberry Sour Apple Orion Bar 10000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/raspberry-sour-apple-orion-bar-10000
blueberry-raspberry-snoopy-smoke-15000-puffs,Blueberry Raspberry Snoopy Smoke 15000 Puffs,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/blueberry-raspberry-snoopy-smoke-15000-puffs
grape-burst-orion-bar-10000,Grape Burst Orion Bar 10000,False,True,False,False,False,False,False,False,False,False,False,https://vaping.com/products/grape-burst-orion-bar-10000
lush-ice-orion-bar-10000,Lush Ice Orion Bar 10000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/lush-ice-orion-bar-10000
blue-razz-ice-orion-bar-10000,Blue Razz Ice Orion Bar 10000,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/blue-razz-ice-orion-bar-10000
sour-apple-ice-orion-bar-7501,Sour Apple Ice Orion Bar 7500,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/sour-apple-ice-orion-bar-7501
columbia-coffee-ice-orion-bar-7500,Columbia Coffee Ice Orion Bar 7500,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/columbia-coffee-ice-orion-bar-7500
rainbow-drop-orion-bar-7501,Rainbow Drop Orion Bar 7500,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/rainbow-drop-orion-bar-7501
blueberry-raspberry-orion-bar-7501,Blueberry Raspberry Orion Bar 7500,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/blueberry-raspberry-orion-bar-7501
banana-cake-orion-bar-7501,Banana Cake Orion Bar 7500,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/banana-cake-orion-bar-7501
cool-mint-orion-bar-7501,Cool Mint Orion Bar 7500,False,False,False,False,False,False,False,False,False,False,False,https://vaping.com/products/cool-mint-orion-bar-7501
white-strawberry-ice-lost-mary-mt15000-turbo,Frozen White Strawberry LOST MARY MT15000 TURBO,False,False,False,False,True,True,False,False,False,False,False,https://vaping.com/products/white-strawberry-ice-lost-mary-mt15000-turbo
white-gummy-ut-bar-pro,White Gummy UT BAR PRO,True,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/white-gummy-ut-bar-pro
watermelon-blueberry-ut-bar-pro,Watermelon Blueberry UT BAR PRO,True,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/watermelon-blueberry-ut-bar-pro
watermelon-ice-ut-bar-pro,Watermelon Icy UT BAR PRO,True,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/watermelon-ice-ut-bar-pro
grape-pop-icy-ut-bar-pro,Grape Pop Icy UT BAR PRO,True,False,False,False,False,True,True,False,False,False,False,https://vaping.com/products/grape-pop-icy-ut-bar-pro
thai-mango-icy-ut-bar-pro,Thai Mango Icy UT BAR PRO,True,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/thai-mango-icy-ut-bar-pro
strawmelon-peach-ut-bar-pro,Strawmelon Peach UT BAR PRO,True,False,False,False,False,True,True,False,False,False,False,https://vaping.com/products/strawmelon-peach-ut-bar-pro
blue-razz-icy-ut-bar-pro,Blue Razz Icy UT BAR PRO,True,False,False,False,False,True,False,False,False,False,False,https://vaping.com/products/blue-razz-icy-ut-bar-pro
cool-mint-ut-bar-pro,Cool Mint UT BAR PRO,True,False,False,False,False,True,True,False,False,False,False,https://vaping.com/products/cool-mint-ut-bar-pro
puffco-peak-pro-2-0-glass,Puffco Peak Pro 2.0 Glass,False,False,False,False,False,False,True,False,False,False,False,https://vaping.com/products/puffco-peak-pro-2-0-glass
blue-razz-ice-geek-bar-pulse-x-25k,Blue Razz Ice Geek Bar Pulse X 25k,False,False,False,False,True,False,False,False,False,False,False,https://vaping.com/products/blue-razz-ice-geek-bar-pulse-x-25k
miami-mint-geek-bar-pulse-x-25k,Miami Mint Geek Bar Pulse X 25k,False,False,False,False,True,False,False,False,False,False,False,https://vaping.com/products/miami-mint-geek-bar-pulse-x-25k
strawberry-blow-pop-geek-bar-pulse-x-25k,Strawberry B-Pop Geek Bar Pulse X 25k,False,False,False,False,True,False,False,False,False,False,False,https://vaping.com/products/strawberry-blow-pop-geek-bar-pulse-x-25k
banana-taffy-freeze-geek-bar-pulse-x-25k,Banana Taffy Freeze Geek Bar Pulse X,False,False,False,False,True,False,False,False,False,False,False,https://vaping.com/products/banana-taffy-freeze-geek-bar-pulse-x-25k
