tag,title,display_type,color_display,touch_screen,curved_screen,battery_indicator,eliquid_indicator,smart_display,digital_display,hd_display,animated,backlit,link
smok-rigel-mini-80w-starter-kit,SMOK RIGEL Mini 80W Starter Kit,True,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/smok-rigel-mini-80w-starter-kit
voopoo-argus-gt-ll-kit,Voopoo Argus GT ll Kit,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/voopoo-argus-gt-ll-kit
freemax-maxus-kit-200w,Freemax Maxus Kit | 200W,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/freemax-maxus-kit-200w
geekvape-obelisk-65-kit,Geekvape Obelisk 65 Kit,True,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/geekvape-obelisk-65-kit
voopoo-argus-xt-kit-uforce-l-version,Voopoo Argus XT Kit (Uforce L Version),False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/voopoo-argus-xt-kit-uforce-l-version
lost-vape-centaurus-m200-kit,Lost Vape Centaurus M200 Kit,False,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/lost-vape-centaurus-m200-kit
voopoo-argus-gt-ll-kit-uforce-l-version,Voopoo Argus GT ll Kit (Uforce L Version),False,False,False,False,False,False,False,False,False,False,False,https://vape.com/products/voopoo-argus-gt-ll-kit-uforce-l-version
vaporesso-gen-80-s-kit-w-itank-2-edition,Vaporesso Gen 80 S Kit w/ iTank 2 Edition,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-gen-80-s-kit-w-itank-2-edition
vandy-vape-pulse-aio-5-kit,Vandy Vape Pulse AIO.5 Kit,False,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/vandy-vape-pulse-aio-5-kit
geekvape-z100c-dna-kit,Geekvape Z100C DNA Kit,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/geekvape-z100c-dna-kit
voopoo-musket-kit-15w,Voopoo Musket Kit 120w,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/voopoo-musket-kit-15w
smok-g-priv-pod-kit-80w,Smok G-Priv Pod Kit 80w,False,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/smok-g-priv-pod-kit-80w
vaporesso-gen-200-kit,Vaporesso Gen 200 Kit | 200w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-gen-200-kit
geekvape-aegis-legend-3-l200-starter-kit,Geekvape Aegis Legend 3 L200 Starter Kit,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/geekvape-aegis-legend-3-l200-starter-kit
freemax-maxus-solo-100w-kit,Freemax Maxus Solo 100W Kit,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/freemax-maxus-solo-100w-kit
freemax-twister-2-80w-kit,Freemax Twister 2 80W Kit,False,False,False,False,True,True,True,False,False,False,False,https://vape.com/products/freemax-twister-2-80w-kit
vaporesso-gen-se-starter-kit,Vaporesso Gen SE Starter Kit,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-gen-se-starter-kit
vaporesso-gen-max-starter-kit,Vaporesso Gen Max Starter Kit,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-gen-max-starter-kit
vaporesso-armour-s-kit,Vaporesso Armour S Kit,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-armour-s-kit
voopoo-argus-mt-kit-uforce-l-version,Voopoo Argus MT Kit (Uforce L Version),False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/voopoo-argus-mt-kit-uforce-l-version
dotmod-dotaio-v2-75w-pod-kit,dotmod - dotAIO V2 75w Pod Kit,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/dotmod-dotaio-v2-75w-pod-kit
moti-x-mini-pod-system-kit-vaporesso,Moti X Mini Pod System Kit Vaporesso,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/moti-x-mini-pod-system-kit-vaporesso
vaporesso-luxe-ii-kit-220w,Vaporesso Luxe II Kit 220w,True,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/vaporesso-luxe-ii-kit-220w
smok-fortis-kit-tfv18-mini-tank-80w,SMOK Fortis Kit TFV18 Mini Tank 80w,True,False,False,False,True,True,True,False,False,False,False,https://vape.com/products/smok-fortis-kit-tfv18-mini-tank-80w
smok-g-priv-pro-pod-kit-80w,Smok G-Priv Pro Pod Kit 80w,False,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/smok-g-priv-pro-pod-kit-80w
voopoo-drag-x-pnp-x-kit-80w,VooPoo Drag X PnP-X Kit | 80w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/voopoo-drag-x-pnp-x-kit-80w
freemax-maxus-max-kit-168w,Freemax Maxus Max Kit | 168w,False,True,False,False,False,False,False,False,False,False,False,https://vape.com/products/freemax-maxus-max-kit-168w
vaporesso-target-100-box-mod-kit-itank-2-vrs,Vaporesso Target 100 Box Mod Kit (iTank 2 Vrs),True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-target-100-box-mod-kit-itank-2-vrs
lost-vape-centaurus-q80-pod-mod,Lost Vape Centaurus Q80 Pod Mod,False,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/lost-vape-centaurus-q80-pod-mod
vaporesso-gen-pt60s-kit,Vaporesso Gen PT60 Kit,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-gen-pt60s-kit
smok-x-priv-225w-kit,SMOK  X-Priv 225W Kit,False,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/smok-x-priv-225w-kit
uwell-crown-5-kit-200w,Uwell Crown 5 Kit | 200w,True,False,False,False,False,True,False,False,False,False,False,https://vape.com/products/uwell-crown-5-kit-200w
voopoo-vinci-x-2-kit-80w,Voopoo Vinci X 2 Kit 80w,True,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/voopoo-vinci-x-2-kit-80w
geekvape-z50-kit-50w,Geekvape Z50 Kit 50w,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/geekvape-z50-kit-50w
voopoo-drag-x-plus-pro-kit-100w,Voopoo Drag X Plus Pro Kit 100w,True,False,False,False,True,False,True,False,False,False,False,https://vape.com/products/voopoo-drag-x-plus-pro-kit-100w
vaporesso-target-80-kit-80w,Vaporesso Target 80 Kit | 80w,True,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/vaporesso-target-80-kit-80w
freemax-maxus-3-starter-kit,Freemax Maxus 3 Starter Kit,False,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/freemax-maxus-3-starter-kit
vaporesso-target-200-itank-2-kit,Vaporesso Target 200 (iTank 2) Kit,False,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/vaporesso-target-200-itank-2-kit
freemax-maxus-max-pro-kit,Freemax Maxus Max Pro Kit,False,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/freemax-maxus-max-pro-kit
geekvape-aegis-boost-pro-kit-100w,GeekVape Aegis Boost Pro Kit | 100w,True,False,False,False,True,True,False,False,False,False,False,https://vape.com/products/geekvape-aegis-boost-pro-kit-100w
lost-vape-centaurus-n200-starter-kit,Lost Vape Centaurus N200 Starter Kit,True,False,False,False,True,False,False,False,False,False,False,https://vape.com/products/lost-vape-centaurus-n200-starter-kit
