title,brand,product,price,description,bottle_capacity,vg,pg,formulation,made_in,url
JAVA GRANOLA BAR - YOGI E-LIQUID - 60ML,FIND BRAND,JAVA GRANOLA BAR - YOGI E-LIQUID - 60ML,$11.99,"Java Granola Bar by Yogi E-Liquid is a concoction mixing together java and chocolate chips paired with a handsome serving of honey-touched granola making for a very tasty eJuice.
Yogi E-Liquid - Java Granola Bar Features:
60mL Unicorn Bottle
30% PG
70% VG
Made in USA
Manufactured by Axiocore Corporation
Available nicotine: 0mg, 3mg. 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/java-granola-bar-yogi-e-liquid-60ml
STRAWBERRY CREAM NICOTINE SALT - BLVK - 30ML,FIND BRAND,STRAWBERRY CREAM NICOTINE SALT - BLVK - 30ML,$10.99,"Strawberry Cream SALT by BLVK Unicorn E-Liquid is a nicotine salt recreation of a thick decadent slice of strawberry shortcake combining a light airy strawberry cake base topped with a dollop of sweet rich cream and honey-touched graham cracker crumble.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
BLVK Unicorn E-Juice - Strawberry Cream SALT Features:
30mL Unicorn Bottle
50% PG
50% VG
Child Resistant Cap
Nicotine Salts Formulation 
Crafted For Ultra-Low Wattage & Pod Based System
Made in USA
Available nicotine: 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/strawberry-cream-nicotine-salt-blvk-unicorn-30ml
FAIRGROUNDS - MET4 VAPOR - 60ML,FIND BRAND,FAIRGROUNDS - MET4 VAPOR - 60ML,$11.99,"Fairgrounds by MET4 Vapors is a tasty reiteration of a fluffy yellow sponge cake topped with a dollop of light whipped cream deep fried to a golden finish reduced into a vapable elixir that will leave the tastebuds befuddled.
MET4 Vapor - Fairgrounds Features:
60mL Unicorn Bottle
Child Resistant Cap
30% PG
70% VG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/fairgrounds-met4-vapor-60ml
PURPLE CHEESECAKE - THE MAMASAN SALT - 30ML,FIND BRAND,PURPLE CHEESECAKE - THE MAMASAN SALT - 30ML,$10.99,"Purple Cheesecake by The Mamasan SALT E-Liquid is a finely tailored blend of nicotine salts paired with decadent cheesecake and Filipino purple yams that will leave the tastebuds wondering where to get more.
The Mamasan SALT - Taro Cheesecake Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Available nicotine: 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/purple-cheesecake-the-mamasan-salt-30ml
BLUEBERRY - JAM MONSTER SALTS - 30ML,FIND BRAND,BLUEBERRY - JAM MONSTER SALTS - 30ML,$10.99,"Blueberry by Jam Monster Salts is a delectable combination of crunchy toast dripping in warm savory butter topped with tasty homemade blueberry jam for a mouth-watering vape that will have the tastebuds craving more. From the creators of Monster Vape Labs.
Blueberry - Jam Monster Salts - 30mL Features:
• Capacity: 30mL Unicorn Bottle
• PG: 50%
• VG: 50%
• Formulation: Synthetic Nicotine Salts
• Child Resistant Cap
• Made in USA
Available Options:
24mg, 48mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,50%,50%,,,https://www.elementvape.com/blueberry-jam-monster-salts
STRAWBERRY - JAM MONSTER SALTS - 30ML,FIND BRAND,STRAWBERRY - JAM MONSTER SALTS - 30ML,$10.99,"Strawberry by Jam Monster Salts is a perfect trio of summertime strawberries, crunchy toast, and rich savory butter to create the tasty trinity of flavor that will have the tastebuds praying for more with every puff of this nicotine salt concoction. From the creators of Monster Vape Labs.
Strawberry - Jam Monster Salts - 30mL Features:
• Capacity: 30mL Unicorn Bottle
• PG: 50%
• VG: 50%
• Formulation: Synthetic Nicotine Salts
• Child Resistant Cap
• Made in USA
Available Options:
24mg, 48mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,50%,50%,,,https://www.elementvape.com/strawberry-jam-monster-salts-e-liquid-30ml
LEMON TART SALT - VAPE DINNER LADY E-LIQUID - 30ML,VAPE DINNER LADY,LEMON TART SALT - VAPE DINNER LADY E-LIQUID - 30ML,$10.99,"Lemon Tart SALT by Vape Dinner Lady E-Liquid takes a fresh baked lemon meringue tart in nicotine salts form, featuring a warm flaky crust and zesty lemon filling topped with airy meringue for a decadent dessert vape.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Vape Dinner Lady E-Juice - Lemon Tart Salt Features:
30mL Chubby Unicorn Bottle
50% VG
50% PG
Synthetic Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based Systems
Made in UK
Available nicotine: 30mg, 50mg
Manufactured by Dinner Lady Fam (UK)
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/lemon-tart-salt-vape-dinner-lady-e-liquid-30ml
BLACKBERRY CRUMBLE SALT - VAPE DINNER LADY E-LIQUID - 30ML,VAPE DINNER LADY,BLACKBERRY CRUMBLE SALT - VAPE DINNER LADY E-LIQUID - 30ML,$10.99,"Blackberry Crumble SALT by Vape Dinner Lady E-Liquid is a nicotine salt dessert vape that borrows the essence of warm buttery crumble crust combined with the zesty flavorings of sweet blackberries.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Vape Dinner Lady E-Juice - Blackberry Crumble Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in UK
Available Nicotine: 30mg, 50mg
Manufactured by Dinner Lady Fam (UK)
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/blackberry-crumble-salt-vape-dinner-lady-e-liquid-30ml
BLACKBERRY CRUMBLE - VAPE DINNER LADY E-LIQUID - 60ML,VAPE DINNER LADY,BLACKBERRY CRUMBLE - VAPE DINNER LADY E-LIQUID - 60ML,$11.99,"Blackberry Crumble by Vape Dinner Lady E-Liquid is decadent dessert vape that borrows the essence of warm buttery crumbled crust combined with the zesty flavorings of sweetened blackberries to create a tasty all day vape.
Vape Dinner Lady E-Juice - Blackberry Crumble Features:
60mL Chubby Unicorn Bottle
Child Resistant Cap
30% PG
70% VG
Synthetic Nicotine Formulation
Made in UK
Available Nicotine: 0mg, 3mg, 6mg
Manufactured by Dinner Lady Fam (UK)
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/blackberry-crumble-vape-dinner-lady-e-liquid-60ml
BANANA CREAM PIE - BSX SALT SERIES - 30ML,FIND BRAND,BANANA CREAM PIE - BSX SALT SERIES - 30ML,$10.99,"Basix Nic Salts - Banana Cream Pie by Glas Vapor is an aromatic recreation of a warm banana cream pie, featuring notes of thick creamy custard combined with savory caramelized bananas and crunchy pie crust.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Glas Vapor E-Liquid - Basix Salts Series - Banana Cream Pie Features:
30mL Unicorn Bottle
50% PG
50% VG
Child Resistant Cap 
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available Nicotine: 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/basix-salts-series-banana-cream-pie
HUMBLE CRUMBLE - HUMBLE JUICE CO. - 120ML,HUMBLE JUICE CO.,HUMBLE CRUMBLE - HUMBLE JUICE CO. - 120ML,$14.99,"Humble Crumble by Humble Juice Co. is a delightful juice blend of sweetened blueberries, honey-touched graham crackers, and a dash of cinnamon to round out the delectable recipe for a perfect blueberry crumble, fresh out the oven.
Humble Juice Co. - Humble Crumble Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
80% VG
20% PG
Synthetic Nicotine Formulation
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/humble-crumble-humble-juice-co-120ml
HOP SCOTCH - HUMBLE JUICE CO. - 120ML,HUMBLE JUICE CO.,HOP SCOTCH - HUMBLE JUICE CO. - 120ML,$14.99,"Hop Scotch by Humble Juice Co. is a balanced blend of crunchy sweet toffee, smooth creamy vanilla, and thick butterscotch custard to create a delectable vape that is sure to entice the tastebuds.
Humble Juice Co. - Hop Scotch Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
80% VG
20% PG
Synthetic Nicotine Formulation
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/hop-scotch-humble
KILLER KUSTARD - VAPETASIA SALTS - 30ML,VAPETASIA,KILLER KUSTARD - VAPETASIA SALTS - 30ML,$10.99,"Killer Kustard by Vapetasia Salts is a powerful delivery of nicotine salts blended with smooth rich vanilla and creamy thick custard to reach a perfect balance of sweetness that will help the tastebuds reach a harmonic equilibrium.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Vapetasia Salts - Killer Kustard Features:
30mL Unicorn Bottle
Child Resistant Cap
40% PG
60% VG
Crafted For Ultra-Low Wattage & Pod-Based System
Nicotine Salt Formulation
Made in USA
Available nicotine: 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/killer-kustard-vapetasia-salts
SIREN - ELYSIAN SALTS E-LIQUID - 60ML,FIND BRAND,SIREN - ELYSIAN SALTS E-LIQUID - 60ML,$17.99,"Siren by Elysian Salts, a synthetic nicotine salt takes creamy milk mingled with sweet syrupy strawberries finished with a light coconut topping.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.

Elysian Salts - Siren Features:
2 x 30mL Chubby Gorilla Bottle
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Salt Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available nicotine: 12mg, 24mg, 48mg

CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/siren-elysian-salts-e-liquid-30ml
HONEY - MILK KING - 100ML,FIND BRAND,HONEY - MILK KING - 100ML,$13.99,"Milk King eJuice - Honey by dripMORE is a carefully crafted concoction, blending together elements of smooth creamy milk and sweet drippy honey to create an vaping experience befit for the king of gods.
dripMORE - Milk King - Honey Features:
100mL Chubby Unicorn Bottle
30% PG
70% VG
Made in USA
Manufactured by dripMORE E-Liquid
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/milk-king-honey-by-dripmore-e-juice-100ml
STRAWBERRY - MILK KING - 100ML,FIND BRAND,STRAWBERRY - MILK KING - 100ML,$13.99,"Tantalizing strawberries and creamy milk combine to make a sensational milky strawberry flavor presented by Milk King - Strawberry by dripMORE for a delectably smooth strawberry milk vape experience.
dripMORE - Milk King - Strawberry Features:
100mL Chubby Unicorn Bottle
30% PG
70% VG
Made in USA
Manufactured by dripMORE E-Liquid
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/milk-king-strawberry-by-dripmore-100ml
COOKIE BUTTER - PROPAGANDA E-LIQUIDS - 100ML,FIND BRAND,COOKIE BUTTER - PROPAGANDA E-LIQUIDS - 100ML,$11.99,"Cookie Butter by Vape Pink is a blend of oatmeal cookies and milk, taking notes of warm oatmeal, undertones of tantalizing brown sugar, and a touch of rich creamy milk to round out the flavor. Vape Pink is part of Propaganda E-Liquid delicious collection.
Vape Pink E-Liquid - Cookie Butter Features:
100mL Chubby Unicorn Bottle 
30% PG 
70% VG 
Made in USA
Manufactured by Propaganda E-Liquid
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/cookie-butter-vape-pink-e-liquid-100ml
CUBANO - VGOD SALTNIC - 30ML,VGOD,CUBANO - VGOD SALTNIC - 30ML,$10.99,"Cubano by VGOD Salt Nic is mainly a tobacco flavored blend of nicotine salt, borrowing hints of rich creamy vanilla and smooth smoky tobacco notes to create a phenomenal mature flavor.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
VGOD E-Liquid - Cubano SaltNic Features:
30mL Chubby Unicorn Bottle 
70% PG
30% VG
Made in USA 
Available Nicotine: 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/cubano-vgod-saltnic-30ml
CUBANO BLACK - VGOD SALTNIC - 30ML,VGOD,CUBANO BLACK - VGOD SALTNIC - 30ML,$10.99,"Cubano Black by VGOD SaltNic E-Liquid is a premium blend of nicotine salt, emulating the rich robust notes of tobacco from Cuba paired with undertones of creamy custard.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
VGOD E-Liquid - Cubano Black SaltNic Features:
30mL Chubby Unicorn Bottle 
70% PG
30% VG
Made in USA 
Available Nicotine: 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/cubano-black-vgod-saltnic-30ml
BIRTHDAY CANNOLI - BAM BAM'S CANNOLI - 100ML,BAM BAM'S CANNOLI,BIRTHDAY CANNOLI - BAM BAM'S CANNOLI - 100ML,$13.99,"Birthday Cannoli by Bam Bam's Cannoli takes a golden brown oven-fired puff pastry shell stuffed full of sweet Italian cream and fluffy white birthday cake, finished off with powdered sugar and frosted icing for a delectable treat to make every day feel like a birthday.
Bam Bam's Cannoli E-Liquid - Birthday Cannoli Features:
100mL Chubby Unicorn Bottle 
80% PG
20% VG
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/birthday-cannoli-bam-bam-s-cannoli-100ml
HYPE - STRAWBERRIES A LA MODE - PROPAGANDA E-LIQUIDS - 100ML,FIND BRAND,HYPE - STRAWBERRIES A LA MODE - PROPAGANDA E-LIQUIDS - 100ML,$11.99,"Hype - Strawberries A La Mode by Propaganda E-Liquids  (formerly Strawberry Shortcake by Propaganda E-Liquids) takes an oven fresh shortcake and injects it with syrupy sweet strawberries, followed by a scoop of decadently rich vanilla bean ice cream.
Propaganda E-Liquids - Hype - Strawberries A La Mode Features:
100mL Chubby Unicorn Bottle 
Child Resistant Cap
70% PG
30% VG 
Synthetic Nicotine Formulation
Made in USA 
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/hype-strawberries-a-la-mode-propaganda-e-liquids-100ml
HYPE - AMERICA - PROPAGANDA E-LIQUIDS - 100ML,FIND BRAND,HYPE - AMERICA - PROPAGANDA E-LIQUIDS - 100ML,$11.99,"Hype - America by Propaganda E-Liquids  (formerly Rocket Pop by Propaganda E-Liquids) captures the flavors of the classic American popsicle, infusing sweet cherry, tart limes, and tangy blue raspberry into a concoction comparable to drinking a melted popsicle.
Propaganda E-Liquids - Hype - America Features:
100mL Chubby Unicorn Bottle 
Child Resistant Cap
70% PG
30% VG 
Synthetic Nicotine Formulation
Made in USA 
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/hype-america-propaganda-e-liquids-100ml
LEMON - THE ONE E-LIQUID - BEARD VAPE CO - 100ML,FIND BRAND,LEMON - THE ONE E-LIQUID - BEARD VAPE CO - 100ML,$13.99,"The One Lemon by Beard Vape Co. is a blend of fresh oven-baked yellow cake with a sharp and zesty lemon jelly filling topped with rich sweet butter crumbles and lightly dusted with powdered sugar.
The One E-Juice - The One Lemon Features:
100mL Chubby Unicorn Bottle 
70% VG 
30% PG
Manufactured by Beard Vape Co.
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/the-one-lemon
PINK CAKES - VGOD SALTNIC - 30ML,VGOD,PINK CAKES - VGOD SALTNIC - 30ML,$10.99,"Pink Cakes by VGOD SaltNic is a smooth and creamy blend of passion fruit, guava, and lime chiffon cake with a hint of buttercream frosting, reminiscent of Hawaiian Paradise Cake.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Quick Links:
Pod Systems 
VGOD SaltNic - Pink Cakes Features:
30mL Unicorn Bottle
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Manufactured by SaltNic
Made in USA
Available nicotine: 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,//www.elementvape.com/pink-cakes-vgod-saltnic-30ml
CARAMEL TOBACCO - SALT BAE 50 - 30ML,SALT BAE,CARAMEL TOBACCO - SALT BAE 50 - 30ML,$10.99,"Caramel Tobacco by SaltBae50 delivers a bold tobacco mellowed out by the sweet and buttery taste of sweet caramel for a sophisticated vape.
CARAMEL TOBACCO - SALT BAE 50 - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL Unicorn Bottle
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salts
• MADE IN: USA
INCLUDES:
• 1 Caramel Tobacco - Salt Bae 50 - 30mL
AVAILABLE OPTIONS:
• 25mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",30mL Unicorn Bottle,50%,50%,Nicotine Salts,USA,https://www.elementvape.com/sweet-caramel-tobacco-salt-bae
MILK OF THE POPPY - VAPETASIA - 100ML,VAPETASIA,MILK OF THE POPPY - VAPETASIA - 100ML,$13.99,"Milk of the Poppy by Vapetasia is carefully crafted with the bold sweetness of ripe strawberries, a subtle breath of dragon fruit, and Vapetasia's signature smooth creaminess in every cloud.
Vapetasia - Milk of the Poppy Features:
100mL Chubby Gorilla Bottle
Dropper In Bottle
70% VG
30% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/milk-of-the-poppy-vapetasia
ROLL WHIP - CARNIVAL - JUICE ROLL-UPZ E-LIQUID - 100ML,FIND BRAND,ROLL WHIP - CARNIVAL - JUICE ROLL-UPZ E-LIQUID - 100ML,$13.99,"Carnival - Roll Whip by Juice Roll-Upz E-Liquid is an exotic dessert derived from the tropics, providing a a flavorful inhale of juicy pineapples, decadent whipped vanilla ice cream, and notes sweet sugared waffle cones!
Juice Roll-Upz - Carnival - Roll Whip Features:
100mL Unicorn Bottle
80% VG
20% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/carnival-roll-whip-by-juice-roll-upz-e-liquid-100ml
LOOPS - POD JUICE - 30ML,POD JUICE,LOOPS - POD JUICE - 30ML,$10.99,"Loops by Pod Juice E-Liquid is a recreation of your favorite childhood fruity cereal that fulfills all your sweet tooth cravings. Loops is one of our best yet, this fruity cereal mix will have you begging for more from the fruity inhale to the sweet nostalgic exhale.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Quick Links to Compatible Devices:
Pod Systems 
Pod Juice E-Liquid - Loops Features:
30mL Chubby Gorilla Bottle
Nicotine Salts Formulation
50% VG
50% PG
Crafted For Ultra-Low Wattage & Pod-Based System
Available Nicotine: 55mg
Made in USA
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/loops-pod-juice
MALLOW - KEEP IT 100 E-LIQUID - 100ML,KEEP IT 100,MALLOW - KEEP IT 100 E-LIQUID - 100ML,$13.99,"Mallow by Keep It 100 E-Liquid is a freshly-baked sugar cookie coated with gooey melted marshmallow deliciousness.
Keep It 100 E-Liquid - MLOW (Formerly Mallow Man) Features:
100mL Chubby Gorilla Bottle
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Manufactured by Liquid Labs
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/mallow-man-keep-it-100-e-liquid-100ml
BERRY AU LAIT - KEEP IT 100 E-LIQUID - 100ML,KEEP IT 100,BERRY AU LAIT - KEEP IT 100 E-LIQUID - 100ML,$13.99,"Berry Au Lait by Keep it 100 E-Liquid is the original summer-time refreshment of fresh-picked strawberries blended in a creamy milkshake form.
Keep It 100 E-Liquid - Berry Au Lait Features:
100mL Chubby Gorilla Bottle
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Manufactured by Liquid Labs
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/strawberry-milk-keep-it-100-e-liquid-100ml
KRUNCH - KEEP IT 100 E-LIQUID - 100ML,KEEP IT 100,KRUNCH - KEEP IT 100 E-LIQUID - 100ML,$12.99,"Krunch by Keep It 100 E-Liquid is your favorite breakfast blend of french toast cereal with a hint of cinnamon all drenched in ice cold milk.
Keep It 100 E-Liquid - OG Krunch Features:
100mL Chubby Gorilla Bottle
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Manufactured by Liquid Labs
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/krunchy-squares-keep-it-100-e-liquid-100ml
STRAWBERRY CUSTARD - THE FINEST CRÈME DE LA CRÈME SALT NIC - 30ML,FIND BRAND,STRAWBERRY CUSTARD - THE FINEST CRÈME DE LA CRÈME SALT NIC - 30ML,$10.99,"Try out Strawberry Custard by The Finest SaltNic, a nicotine salt blend featuring notes of smooth custard and delightfully fruity strawberries.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
The Finest SaltNic Series - Strawberry Custard Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based
Made in USA
Available nicotine: 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/strawberry-custard-finest-salts
SUGAR COOKIES - BSX SERIES - 60ML,FIND BRAND,SUGAR COOKIES - BSX SERIES - 60ML,$11.99,"Cinnamon Sugar Cookies is newest flavor of the Basix Series from the creators of Glas Vapor, welcoming a warm buttery cookie dough glazed with golden brown sugar caramel and finished with a cinnamon and nutmeg twist. Don't forget a glass of milk to wash it down!
Glas Vapor Basix Series - Sugar Cookies Features:
60mL Unicorn Bottle
Dropper In Bottle
70% VG
30% PG
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/basix-sugar-cookies-glas
NILLA EXPRESS - ELYSIAN LABS - 120ML,ELYSIAN LABS,NILLA EXPRESS - ELYSIAN LABS - 120ML,$17.99,"Nilla Express (Formerly Nilla'Espresso) by Elysian Labs is a bold presentation of cinnamon vanilla coffee cake, featuring rich layers of butter batter and coffee cake and sprinkled with cinnamon.
Elysian Labs - Nilla Express Features:
2 x 60mL Chubby Gorilla Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/nilla-espress-elysian-labs
