title,brand,product,price,description,bottle_capacity,vg,pg,formulation,made_in,url
PEACH ICE - YOGI DELIGHTS SALTS - 30ML,FIND BRAND,PEACH ICE - YOGI DELIGHTS SALTS - 30ML,$10.99,"Dive into a bottle of Peach Ice Salts by Yogi Delights, featuring a blend of juicy peaches with a blast of refreshing menthol and synthetic nicotine salts.
Peach Ice SALTS - Yogi Delights Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted for Ultra-Low Wattage & Pod Based Systems
Made in USA
Available in 20mg, 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/peach-ice-salts-yogi-delights
PINK GUAVA ICE - YOGI DELIGHTS SALTS - 30ML,FIND BRAND,PINK GUAVA ICE - YOGI DELIGHTS SALTS - 30ML,$10.99,"Shop Pink Guava Ice Salts by Yogi Delights, capturing the luscious flavors of tropical pink guavas and menthol in a nicotine salt blend.
Pink Guava Ice SALTS - Yogi Delights Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Formulation
Crafted for Ultra-Low Wattage & Pod Based Systems
Made in USA
Available in 20mg, 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pink-guava-ice-salts-yogi-delights
BLUEBERRY ICE - YOGI DELIGHTS SALTS - 30ML,FIND BRAND,BLUEBERRY ICE - YOGI DELIGHTS SALTS - 30ML,$10.99,"Check out Blueberry Ice Salts by Yogi Delights, capturing a delicious blend of sweet blueberries in a nicotine salt mix with refreshing menthol.
Blueberry Ice SALTS - Yogi Delights Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted for Ultra-Low Wattage & Pod Based Systems
Made in USA
Available in 20mg, 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/catalog/product/view/id/8838/s/blueberry-ice-salts-yogi-delights/category/18/
BANANA ICE - YOGI DELIGHTS SALTS - 30ML,FIND BRAND,BANANA ICE - YOGI DELIGHTS SALTS - 30ML,$10.99,"Discover Banana Ice Salts by Yogi Delights, featuring a nicotine salt blend highlighting rich ripened banana flavor with a splash of menthol.
Banana Ice SALTS - Yogi Delights Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Crafted for Ultra-Low Wattage & Pod Based Systems
Made in USA
Available in 20mg, 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/banana-ice-salts-yogi-delights
WATERMELON ICE - YOGI DELIGHTS - 100ML,FIND BRAND,WATERMELON ICE - YOGI DELIGHTS - 100ML,$11.99,"Shop Watermelon Ice by Yogi Delights, featuring a mixture of sweet sumnmertime watermelon with a touch of refreshing menthol in a synthetic nicotine blend.
Watermelon Ice - Yogi Delights Features:
100mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/watermelon-ice-yogi-delights
PEACH ICE - YOGI DELIGHTS - 100ML,FIND BRAND,PEACH ICE - YOGI DELIGHTS - 100ML,$13.99,"Check out Peach Ice by Yogi Delights, a synthetic nicotine blend capturing the aromas of luscious peaches served over a healthy amount of ice.
Peach Ice - Yogi Delights Features:
60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/peach-ice-yogi-delights
PINK GUAVA ICE - YOGI DELIGHTS - 100ML,FIND BRAND,PINK GUAVA ICE - YOGI DELIGHTS - 100ML,$13.99,"Discover Pink Guava Ice by Yogi Delights, combining synthetic nicotine with luscious notes of tropical guava with a blast of menthol to chill the palate.
Pink Guava Ice - Yogi Delights Features:
100mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pink-guava-ice-yogi-delights
BLUEBERRY ICE - YOGI DELIGHTS - 100ML,FIND BRAND,BLUEBERRY ICE - YOGI DELIGHTS - 100ML,$13.99,"Shop Blueberry Ice by Yogi Delights, combining notes of blueberries bursting with flavor enhanced with a gust of menthol and synthetic nicotine.
Blueberry Ice - Yogi Delights Features:
60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/blueberry-ice-yogi-delights
BANANA ICE - YOGI DELIGHTS - 100ML,FIND BRAND,BANANA ICE - YOGI DELIGHTS - 100ML,$13.99,"Check out Banana Ice by Yogi Delights, featuring delicious notes of sweet bananas touched with a refreshing hint of menthol and synthetic nicotine.
Banana Ice - Yogi Delights Features:
100mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/banana-ice-yogi-delights
WHITE PEACH RASPBERRY - NOMS X2 BY NOMENON SALTS - 30ML,FIND BRAND,WHITE PEACH RASPBERRY - NOMS X2 BY NOMENON SALTS - 30ML,$10.99,"Shop White Peach Raspberry Salt by Nomenon E-Liquids, a enticing mix of luscious white peaches and tart raspberries in a sensational nicotine salt blend.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
White Peach Raspberry Salt - Nomenon E-Liquids Features:
30mL Chubby Unicorn Bottles
Child Resistant Cap
50% VG
50% PG
Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based System
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/white-peach-raspberry-salt-nomenon
KIWI PASSION FRUIT NECTARINE - NOMS X2 BY NOMENON SALTS - 30ML,FIND BRAND,KIWI PASSION FRUIT NECTARINE - NOMS X2 BY NOMENON SALTS - 30ML,$10.99,"Discover Kiwi Passion Fruit Nectarine Salt by Nomenon E-Liquid, blending together kiwis, tangy passion fruit, and luscious nectarines into a nicotine salt.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Kiwi Passion Fruit Nectarine Salt - Nomenon E-Liquids Features:
30mL Chubby Unicorn Bottles
Child Resistant Cap
50% VG
50% PG
Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based System
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/kiwi-passion-fruit-nectarine-salt-nomenon
CHERRY LIME GINGER - NOMS X2 BY NOMENON SALTS - 30ML,FIND BRAND,CHERRY LIME GINGER - NOMS X2 BY NOMENON SALTS - 30ML,$10.99,"Check out Cherry Lime Ginger Salt by Nomenon E-Liquids, mixing tart cherries and tangy limes, accented with notes of ginger in a nicotine salt blend.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Cherry Lime Ginger Salt - Nomenon E-Liquids Features:
30mL Chubby Unicorn Bottles
Child Resistant Cap
50% VG
50% PG
Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based System
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/cherry-lime-ginger-salt-nomenon
CACTUS JACKFRUIT MANDARIN - NOMS X2 BY NOMENON SALTS - 30ML,FIND BRAND,CACTUS JACKFRUIT MANDARIN - NOMS X2 BY NOMENON SALTS - 30ML,$10.99,"Shop Cactus Jackfruit Mandarin Salt by Nomenon E-Liquids, blending cactus, tropical jackfruit, and tangy mandarin in a nicotine salt mixture.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Cactus Jackfruit Mandarin Salt - Nomenon E-Liquids Features:
30mL Chubby Unicorn Bottles
Child Resistant Cap
50% VG
50% PG
Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based System
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/cactus-jackfruit-mandarin-salt-nomenon
WATANOMENON - NOMENON SALTS - 30ML,FIND BRAND,WATANOMENON - NOMENON SALTS - 30ML,$10.99,"Discover Watanomenon Salt by Nomenon E-Liquids, capturing the delicious blend of sweet summertime watermelon set into a nicotine salt mixture.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Watanomenon Salt - Nomenon E-Liquids Features:
30mL Chubby Unicorn Bottles
Child Resistant Cap
50% VG
50% PG
Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based System
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/watanomenon-salt-nomenon
STRANOMENON - NOMENON SALTS - 30ML,FIND BRAND,STRANOMENON - NOMENON SALTS - 30ML,$10.99,"Check out Stranomenon Salt by Nomenon E-Liquids, mixing strawberries into a nicotine salt blend that will send the taste buds to cloud 9.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Stranomenon Salt - Nomenon E-Liquids Features:
30mL Chubby Unicorn Bottles
Child Resistant Cap
50% VG
50% PG
Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based System
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/stranomenon-salts-nomenon
PHENOMENON - NOMENON SALTS - 30ML,FIND BRAND,PHENOMENON - NOMENON SALTS - 30ML,$10.99,"Shop Phenomenon Salt by Nomenon E-Liquids, a mysterious nicotine salt blend flavored with tropical fruits that will baffle the taste buds and tongue.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Phenomenon Salt - Nomenon E-Liquids Features:
30mL Chubby Unicorn Bottles
Child Resistant Cap
50% VG
50% PG
Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based System
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/phenomenon-salt-nomenon
LEMONOMENON - NOMENON SALTS - 30ML,FIND BRAND,LEMONOMENON - NOMENON SALTS - 30ML,$10.99,"Discover Lemonomenon Salt by Nomenon E-Liquids, mixing nicotine salts with tangy lemons that will delight the taste buds with a mouthpuckering flavor.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Lemonomenon Salt - Nomenon E-Liquids Features:
30mL Chubby Unicorn Bottles
Child Resistant Cap
50% VG
50% PG
Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based System
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/lemonomenon-salt-nomenon
GRAPENOMENON - NOMENON SALTS - 30ML,FIND BRAND,GRAPENOMENON - NOMENON SALTS - 30ML,$10.99,"Check out Grapenomenon Salt by Nomenon E-Liquids, an enticing mixture of sweetly sour grapes mixed with nicotine salts that will delight the tongue.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Grapenomenon Salt - Nomenon E-Liquids Features:
30mL Chubby Unicorn Bottles
Child Resistant Cap
50% VG
50% PG
Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based System
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/grapenomenon-salt-nomenon
BLUNOMENON - NOMENON SALTS - 30ML,FIND BRAND,BLUNOMENON - NOMENON SALTS - 30ML,$10.99,"Shop Blunomenon Salt by Nomenon E-Liquids, capturing a mixture of tangy blue raspberry in a nicotine salt blend that excites the taste buds of the tongue.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience. 
Blunomenon Salt - Nomenon E-Liquids Features:
30mL Chubby Unicorn Bottles
Child Resistant Cap
50% VG
50% PG
Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based System
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/blunomenon-salt-nomenon
WHITE PEACH RASPBERRY - NOMS X2 BY NOMENON - 120ML,FIND BRAND,WHITE PEACH RASPBERRY - NOMS X2 BY NOMENON - 120ML,$14.99,"Discover White Peach Raspberry by Nomenon E-Liquid, taking sweet white peaches mixed together with tart raspberries that will dazzle the mouth.
White Peach Raspberry - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/white-peach-raspberry-nomenon
KIWI PASSION FRUIT NECTARINE - NOMS X2 BY NOMENON - 120ML,FIND BRAND,KIWI PASSION FRUIT NECTARINE - NOMS X2 BY NOMENON - 120ML,$14.99,"Check Kiwi Passion Fruit Nectarine by Nomenon E-Liquid, mixing together kiwis, tangy passion fruit, and luscious nectarines that will delight the tongue.
Kiwi Passion Fruit Nectarine - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/kiwi-passion-fruit-nectarine-nomenon
CHERRY LIME GINGER - NOMS X2 BY NOMENON - 120ML,FIND BRAND,CHERRY LIME GINGER - NOMS X2 BY NOMENON - 120ML,$14.99,"Shop Cherry Lime Ginger by Nomenon E-Liquid, capturing a blend of sweet cherries, tangy lime, and a light spice of ginger that will entice the taste buds.
Cherry Lime Ginger - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/cherry-lime-ginger-nomenon
CACTUS JACKFRUIT MANDARIN - NOMS X2 BY NOMENON - 120ML,FIND BRAND,CACTUS JACKFRUIT MANDARIN - NOMS X2 BY NOMENON - 120ML,$14.99,"Discover Cactus Jackfruit Mandarin by Nomenon E-Liquid, capturing an exotic mixture of fruits that include cactus, jackfruit, and tangy mandarin oranges.
Cactus Jackfruit Mandarin - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/cactus-jackfruit-mandarin-nomenon
BLUEBERRY PAPAYA STRAWBERRY - NOMS X2 BY NOMENON - 120ML,FIND BRAND,BLUEBERRY PAPAYA STRAWBERRY - NOMS X2 BY NOMENON - 120ML,$14.99,"Check out Blueberry Papaya Strawberry by Nomenon E-Liquids, incorporating sweet strawberries, tropical papayas, and blueberries bursting with flavor.
Blueberry Papaya Strawberry - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/blueberry-papaya-strawberry-nomenon
ICE WATANOMENON - NOMENON - 120ML,FIND BRAND,ICE WATANOMENON - NOMENON - 120ML,$14.99,"Shop ICE Watanomenon by Nomenon E-Liquids, a delightful mixture of summertime melons enhanced with a refreshing blast of menthol for a delicious eJuice.
ICE Watanomenon - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/ice-watanomenon-nomenon
ICE STRANOMENON - NOMENON - 120ML,FIND BRAND,ICE STRANOMENON - NOMENON - 120ML,$14.99,"Discover ICE Stranomenon by Nomenon E-Liquids, encapsulating vine-ripened strawberries into a pool of refreshing menthol for an unforgettable eJuice.
ICE Stranomenon - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/ice-stranomenon-nomenon
ICE LEMONOMENON - NOMENON - 120ML,FIND BRAND,ICE LEMONOMENON - NOMENON - 120ML,$14.99,"Check out ICE Lemonomenon by Nomenon E-Liquids, a refreshingly tangy but sweet blend of lemons enhanced with a chilly gust of menthol.
ICE Lemonomenon - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/ice-lemonomenon-nomenon
ICE GRAPENOMENON - NOMENON - 120ML,FIND BRAND,ICE GRAPENOMENON - NOMENON - 120ML,$14.99,"Shop ICE Grapenomenon by Nomenon E-Liquids, mixing together a blend of table grapes enhanced with refreshing menthol that will chill the palate.
ICE Grapenomenon - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/ice-grapenomenon-nomenon
ICE BLUNOMENON - NOMENON - 120ML,FIND BRAND,ICE BLUNOMENON - NOMENON - 120ML,$14.99,"Discover ICE Blunomenon E-Liquids, blending together tangy blue raspberries mixed with a blast of chilling menthol that will delight the taste buds.
ICE Blunomenon - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/ice-blunomenon-nomenon
WATANOMENON - NOMENON - 120ML,FIND BRAND,WATANOMENON - NOMENON - 120ML,$14.99,"Check out Watanomenon by Nomenon E-Liquids, a delicious eJuice flavored with the notes of sweet watermelon candy that enlightens the taste buds.
Watanomenon - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/watanomenon-nomenon
STRANOMENON - NOMENON - 120ML,FIND BRAND,STRANOMENON - NOMENON - 120ML,$14.99,"Shop Stranomenon by Nomenon E-Liquids, taking delicious candied strawberry notes mixed into an amazing eJuice that will delight the taste buds.
Stranomenon - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/stranonemon-nomenon
PHENOMENON - NOMENON - 120ML,FIND BRAND,PHENOMENON - NOMENON - 120ML,$14.99,"Discover Phenomenon by Nomenon E-Liquids, a mysterious blend of tropical fruits enhanced with a splash of menthol that will puzzle the tongue.
Phenomenon - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/phenomenon-nomenon
LEMONOMENON - NOMENON - 120ML,FIND BRAND,LEMONOMENON - NOMENON - 120ML,$14.99,"Check out Lemonomenon by Nomenon E-Liquids, a reminiscent throwback to sour lemon treats from your adolescence that delightfully puckers the mouth.
Lemonomenon - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/lemonomenon-nomenon
GRAPENOMENON - NOMENON - 120ML,FIND BRAND,GRAPENOMENON - NOMENON - 120ML,$14.99,"Shop Grapenomenon by Nomenon E-Liquids, a tangy blend of sweet candied grapes with a lightly sour twist that will delight the taste buds and tongue.
Grapenomenon - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/stranomenon-nomenon
BLUNOMENON - NOMENON - 120ML,FIND BRAND,BLUNOMENON - NOMENON - 120ML,$14.99,"Discover Blunomenon by Nomenon E-Liquids, capturing the delicious flavor of candied blue raspberries mixed into a deliciously wonderful eJuice.
Blunomenon - Nomenon E-Liquids Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/blunomenon-nomenon
PEAR GREEN APPLE PEACH - FREENOMS BY NOMENON - 120ML,FIND BRAND,PEAR GREEN APPLE PEACH - FREENOMS BY NOMENON - 120ML,$14.99,"Check out Pear Green Apple Peach by Nomenon E-Liquid, capturing the flavor of crisp pears and apples enhanced with luscious peaches in a delicious eJuice.
Nomenon E-Liquids - Pear Green Apple Peach Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pear-green-apple-peach-nomenon
LYCHEE CHERRY BLOSSOM RASPBERRY - FREENOMS BY NOMENON - 120ML,FIND BRAND,LYCHEE CHERRY BLOSSOM RASPBERRY - FREENOMS BY NOMENON - 120ML,$14.99,"Shop Lychee Cherry Blossom Raspberry by Nomenon E-Liquids, featuring a mix of sweet lychee, cherry blossom, and tart raspberry into a delicious eJuice.
Nomenon E-Liquids - Lychee Cherry Blossom Raspberry Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/lychee-cherry-blossom-raspberry-nomenon
CARIBBEAN PUNCH - BSX SALT SERIES - 30ML,FIND BRAND,CARIBBEAN PUNCH - BSX SALT SERIES - 30ML,$10.99,"Shop Caribbean Punch - Basix Series - Glas Vapor, taking delicious pineapples, apples, strawberries, and a touch of apricot in a synthetic nicotine blend.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Caribbean Punch - Basix Series - Glas Vapor Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Salt Formulation
Crafted for Ultra-Low Wattage & Pod Based Systems
Made in USA
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/caribbean-punch-basix-salts
